,size_sq_ft,propertyType,bedrooms,latitude,longitude,localityName,suburbName,cityName,price,companyName,closest_mtero_station_km
4154,700,Apartment,1,28.6626339,77.09477997,Paschim Vihar,West Delhi,Delhi,12000,Vineet Properties,1.904290310907088
4155,1800,Independent Floor,3,28.66983223,77.0897522,Paschim Vihar,West Delhi,Delhi,55000,Vineet Properties,1.1276426644958986
4156,1000,Independent Floor,1,28.67359734,77.1111145,Paschim Vihar,West Delhi,Delhi,12000,Vineet Properties,0.42503627205745487
4157,1000,Independent Floor,2,28.67378426,77.11026764,Paschim Vihar,West Delhi,Delhi,23000,Vineet Properties,0.43553485330823277
4158,1200,Independent Floor,2,28.67733192,77.11231995,Paschim Vihar,West Delhi,Delhi,30000,Vineet Properties,0.006295008860668003
4159,1500,Independent Floor,1,28.66727066,77.09153748,Paschim Vihar,West Delhi,Delhi,18000,Vineet Properties,1.3814308025975692
4160,1000,Independent Floor,3,28.66796494,77.10202789,Paschim Vihar,West Delhi,Delhi,19000,Vineet Properties,1.1774935020638722
4161,1800,Independent Floor,2,28.66983223,77.0897522,Paschim Vihar,West Delhi,Delhi,35000,Vineet Properties,1.1276426644958986
4162,800,Independent Floor,2,28.67053986,77.10275269,Paschim Vihar,West Delhi,Delhi,23000,BUNIYAAD ESTATE,0.8943260651207267
4163,750,Independent Floor,2,28.72582436,77.09544373,Rohini sector 24,West Delhi,Delhi,14000,Kataria Properties,1.2575752050252005
4164,1350,Independent Floor,2,28.66905975,77.10518646,Paschim Vihar,West Delhi,Delhi,35000,BUNIYAAD ESTATE,1.0982119701617996
4165,1800,Independent Floor,2,28.67053986,77.10275269,Paschim Vihar,West Delhi,Delhi,35000,BUNIYAAD ESTATE,0.8943260651207267
4166,1125,Independent Floor,2,28.67707062,77.09745789,Paschim Vihar,West Delhi,Delhi,30000,BUNIYAAD ESTATE,0.4844700320132091
4167,720,Apartment,2,28.67359734,77.1111145,Paschim Vihar,West Delhi,Delhi,18000,BUNIYAAD ESTATE,0.42503627205745487
4168,2250,Independent Floor,3,28.66412926,77.08953857,Paschim Vihar,West Delhi,Delhi,50000,BUNIYAAD ESTATE,1.7509623065141313
4169,800,Independent Floor,2,28.67594719,77.10298157,Paschim Vihar,West Delhi,Delhi,23000,BUNIYAAD ESTATE,0.30504325025987633
4170,900,Independent Floor,3,28.72305298,77.08761597,Rohini sector 24,West Delhi,Delhi,16000,Kataria Properties,1.9118675457902379
4171,700,Independent Floor,3,28.72817421,77.08762359999999,Rohini sector 24,West Delhi,Delhi,17000,Kataria Properties,2.061046617181568
4172,600,Independent Floor,2,28.72834778,77.0874176,Rohini sector 24,West Delhi,Delhi,12000,Balaji Barbosa Associates,2.0871268796904516
4173,750,Independent Floor,3,28.7284832,77.08649445,Rohini sector 24,West Delhi,Delhi,16000,Balaji Barbosa Associates,2.1759809943221415
4174,1500,Independent Floor,3,28.72776413,77.08466339,Rohini sector 24,West Delhi,Delhi,30000,Balaji Barbosa Associates,2.3144530111777555
4175,600,Independent Floor,2,28.728820799999998,77.08669281,Rohini sector 24,West Delhi,Delhi,12000,Balaji Barbosa Associates,2.173009520517589
4176,600,Independent Floor,2,28.72842216,77.08712769,Rohini sector 24,West Delhi,Delhi,12000,Balaji Barbosa Associates,2.116399139730961
4177,1500,Independent Floor,4,28.72836876,77.08457947,Rohini sector 24,West Delhi,Delhi,33000,Kataria Properties,2.3450636715080218
4178,900,Independent Floor,1,28.66542435,77.10292053,Paschim Vihar,West Delhi,Delhi,24000,BUNIYAAD ESTATE,1.4612136741637494
4179,850,Independent Floor,2,28.67780304,77.10258484,Paschim Vihar,West Delhi,Delhi,17000,BUNIYAAD ESTATE,0.09888494654822785
4180,1350,Independent Floor,1,28.66880417,77.10124969,Paschim Vihar,West Delhi,Delhi,30000,BUNIYAAD ESTATE,1.0876817691961331
4181,1250,Independent Floor,1,28.669124600000004,77.09286499,Paschim Vihar,West Delhi,Delhi,17000,BUNIYAAD ESTATE,1.1728126146411315
4182,800,Apartment,2,28.67577744,77.09889221,Paschim Vihar,West Delhi,Delhi,22000,BUNIYAAD ESTATE,0.44245630385462364
4183,850,Independent Floor,2,28.66886902,77.10355377,Paschim Vihar,West Delhi,Delhi,20000,Manoj Kumar,1.0865238778723807
4184,1300,Independent Floor,3,28.66796494,77.10202789,Paschim Vihar,West Delhi,Delhi,23000,Vineet Properties,1.1774935020638722
4185,700,Independent Floor,2,28.72608376,77.09507751,Rohini sector 24,West Delhi,Delhi,14000,Kataria Properties,1.3023463986336254
4186,650,Independent Floor,1,28.67053986,77.10275269,Paschim Vihar,West Delhi,Delhi,25000,BUNIYAAD ESTATE,0.8943260651207267
4187,500,Apartment,1,28.67855644,77.10222626,Paschim Vihar,West Delhi,Delhi,16500,BUNIYAAD ESTATE,0.012295546450072758
4188,1770,Independent Floor,3,28.63844109,77.11773682,Rajouri Garden,West Delhi,Delhi,35000,Sobhagya real estate,0.7486742913430835
4189,850,Independent Floor,2,28.67053986,77.10275269,Paschim Vihar,West Delhi,Delhi,19000,BUNIYAAD ESTATE,0.8943260651207267
4190,1350,Independent Floor,3,28.72740173,77.09148407,Rohini sector 24,West Delhi,Delhi,33000,Kataria Properties,1.6819693528866801
4191,700,Independent Floor,2,28.72911644,77.08783722,Rohini sector 24,West Delhi,Delhi,14000,Kataria Properties,2.0854159788829416
4192,1500,Independent Floor,1,28.72512245,77.08553314,Rohini sector 24,West Delhi,Delhi,35000,Kataria Properties,2.1521102122945903
4193,700,Independent Floor,2,28.72726822,77.08195496,Rohini sector 24,West Delhi,Delhi,14000,Kataria Properties,2.5499436909168836
4194,980,Independent Floor,3,28.73852539,77.12464142,Rohini sector 16,West Delhi,Delhi,28000,Shiv Shakti Properties Consultant Builders,1.3812950372865516
4195,2250,Independent Floor,3,28.740968699999996,77.13716125,Sector 18 Rohini,West Delhi,Delhi,35000,Shiv Shakti Properties Consultant Builders,0.3332167710674679
4196,700,Independent Floor,2,28.73892212,77.12480164,Rohini sector 16,West Delhi,Delhi,15000,Shiv Shakti Properties Consultant Builders,1.3670755920726518
4197,900,Apartment,2,28.67855644,77.10222626,Paschim Vihar,West Delhi,Delhi,25000,BUNIYAAD ESTATE,0.012295546450072758
4198,410,Apartment,1,28.67855644,77.10222626,Paschim Vihar,West Delhi,Delhi,16000,BUNIYAAD ESTATE,0.012295546450072758
4199,600,Independent Floor,2,28.72842216,77.08712769,Rohini sector 24,West Delhi,Delhi,14000,Balaji Barbosa Associates,2.116399139730961
4200,650,Independent Floor,2,28.72770882,77.08643341,Rohini sector 24,West Delhi,Delhi,13000,Balaji Barbosa Associates,2.1497876271798084
4201,900,Apartment,2,28.72897911,77.09220886,Rohini sector 24,West Delhi,Delhi,17000,Zee India Properties,1.703601765731261
4202,720,Independent Floor,2,28.64779854,77.10990906,Tagore Garden Extension,West Delhi,Delhi,25000,Sobhagya real estate,0.5420866195051834
4203,720,Independent Floor,1,28.65459824,77.11675262,Tagore Garden Extension,West Delhi,Delhi,15000,Sobhagya real estate,0.845588702398156
4204,1350,Apartment,3,28.66796494,77.10202789,Paschim Vihar,West Delhi,Delhi,25000,Manoj Kumar,1.1774935020638722
4205,1820,Independent Floor,3,28.6672039,77.10285187,Paschim Vihar,West Delhi,Delhi,35000,Manoj Kumar,1.263919399848755
4206,1700,Independent Floor,3,28.67733192,77.11231995,Paschim Vihar,West Delhi,Delhi,30000,Manoj Kumar,0.006295008860668003
4207,1650,Independent Floor,3,28.67733192,77.11231995,Paschim Vihar,West Delhi,Delhi,30000,Manoj Kumar,0.006295008860668003
4208,1800,Independent Floor,3,28.669124600000004,77.09286499,Paschim Vihar,West Delhi,Delhi,30000,Manoj Kumar,1.1728126146411315
4209,1105,Independent Floor,1,28.63994789,77.12014008,Rajouri Garden,West Delhi,Delhi,25000,Sobhagya real estate,0.8191378554990598
4210,819,Independent Floor,2,28.64243317,77.12091064,Rajouri Garden,West Delhi,Delhi,25000,Sobhagya real estate,0.7474823154318253
4211,1305,Independent Floor,3,28.63994789,77.11885834,Rajouri Garden,West Delhi,Delhi,35000,Sobhagya real estate,0.7138708902683566
4212,759,Apartment,1,28.64212418,77.11704254,Rajouri Garden,West Delhi,Delhi,15000,Sobhagya real estate,0.439291122234602
4213,990,Independent Floor,3,28.73771095,77.12297821,Rohini sector 16,West Delhi,Delhi,25000,Shiv Shakti Properties Consultant Builders,1.5450717064659059
4214,750,Independent Floor,2,28.64836311,77.11351013,Tagore Garden Extension,West Delhi,Delhi,25000,Sobhagya real estate,0.5214098650207402
4215,1800,Independent Floor,3,28.66866684,77.10108185,Paschim Vihar,West Delhi,Delhi,50000,Shubham Estates / Shubhbhoomi,1.1042237984177963
4216,1800,Independent Floor,3,28.66836548,77.10021973,Paschim Vihar,West Delhi,Delhi,45000,Shubham Estates / Shubhbhoomi,1.1479788978436005
4217,1350,Independent Floor,3,28.66461563,77.0940094,Paschim Vihar,West Delhi,Delhi,40000,Shubham Estates / Shubhbhoomi,1.6782124669313199
4218,1350,Independent Floor,3,28.66866684,77.10057068,Paschim Vihar,West Delhi,Delhi,35000,Shubham Estates / Shubhbhoomi,1.1098691958809572
4219,1215,Independent Floor,3,28.66515541,77.10942078,Paschim Vihar,West Delhi,Delhi,35000,Shubham Estates / Shubhbhoomi,1.3738879120757113
4220,2700,Independent Floor,4,28.66866684,77.10124969,Paschim Vihar,West Delhi,Delhi,55000,Shubham Estates / Shubhbhoomi,1.1028575923748014
4221,1800,Independent Floor,3,28.66851616,77.10005188,Paschim Vihar,West Delhi,Delhi,50000,Shubham Estates / Shubhbhoomi,1.1342877264627622
4222,2700,Independent Floor,4,28.66866684,77.10090637,Paschim Vihar,West Delhi,Delhi,55000,Shubham Estates / Shubhbhoomi,1.1059106455736072
4223,756,Independent Floor,2,28.66866684,77.10021973,Paschim Vihar,West Delhi,Delhi,22000,Shubham Estates / Shubhbhoomi,1.1150255024917504
4224,1800,Independent Floor,3,28.67002296,77.0967865,Paschim Vihar,West Delhi,Delhi,45000,Shubham Estates / Shubhbhoomi,1.082431757581336
4225,1800,Independent Floor,3,28.66791344,77.09936523,Paschim Vihar,West Delhi,Delhi,45000,Shubham Estates / Shubhbhoomi,1.2131254695145572
4226,1620,Independent Floor,3,28.66866684,77.10099792,Paschim Vihar,West Delhi,Delhi,40000,Shubham Estates / Shubhbhoomi,1.1049977022407274
4227,780,Independent Floor,2,28.73952484,77.12586975,Rohini sector 16,West Delhi,Delhi,16000,Shiv Shakti Properties Consultant Builders,1.26814156139554
4228,980,Independent Floor,3,28.73959541,77.1255188,Rohini sector 16,West Delhi,Delhi,25000,Shiv Shakti Properties Consultant Builders,1.303061731162645
4229,980,Independent Floor,3,28.73809624,77.12248993,Rohini sector 16,West Delhi,Delhi,22000,Shiv Shakti Properties Consultant Builders,1.5914765567477671
4230,980,Independent Floor,2,28.73907089,77.12379456,Rohini sector 16,West Delhi,Delhi,18000,Shiv Shakti Properties Consultant Builders,1.4661811643828893
4231,780,Independent House,2,28.73460007,77.11827087,Rohini sector 16,West Delhi,Delhi,17000,Shiv Shakti Properties Consultant Builders,1.875836347104562
4232,980,Independent Floor,3,28.73842621,77.1257782,Rohini sector 16,West Delhi,Delhi,25000,Shiv Shakti Properties Consultant Builders,1.2701201246822922
4233,980,Independent Floor,3,28.73596382,77.12167358,Rohini sector 16,West Delhi,Delhi,25000,Shiv Shakti Properties Consultant Builders,1.691360942776702
4234,980,Independent Floor,3,28.73448563,77.11748505,Rohini sector 16,West Delhi,Delhi,22000,Shiv Shakti Properties Consultant Builders,1.8214326843620763
4235,980,Independent Floor,3,28.74118233,77.12612915,Rohini sector 16,West Delhi,Delhi,25000,Shiv Shakti Properties Consultant Builders,1.2111756268962515
4236,1800,Independent Floor,3,28.67720222,77.10070038,Paschim Vihar,West Delhi,Delhi,40000,Shubham Estates / Shubhbhoomi,0.20614903001041637
4237,2250,Independent Floor,3,28.66412926,77.08953857,Paschim Vihar,West Delhi,Delhi,50000,Shubham Estates / Shubhbhoomi,1.7509623065141313
4238,1800,Independent Floor,3,28.67207909,77.09026337,Paschim Vihar,West Delhi,Delhi,45000,Shubham Estates / Shubhbhoomi,0.874020023580123
4239,750,Independent Floor,2,28.65038109,77.11263275,Tagore Garden Extension,West Delhi,Delhi,17000,Sobhagya real estate,0.7423043895811141
4240,3600,Independent Floor,3,28.68002129,77.08589172,Paschim Vihar,West Delhi,Delhi,70000,Shubham Estates / Shubhbhoomi,0.5115810020505682
4241,1350,Independent Floor,3,28.67682266,77.09866333,Paschim Vihar,West Delhi,Delhi,35000,Shubham Estates / Shubhbhoomi,0.38928909288725166
4242,1350,Independent Floor,3,28.67625809,77.09741974,Paschim Vihar,West Delhi,Delhi,35000,Shubham Estates / Shubhbhoomi,0.5258640792944629
4243,1200,Independent Floor,2,28.67077827,77.10769653,Paschim Vihar,West Delhi,Delhi,23000,Vineet Properties,0.8494078123828106
4244,1300,Apartment,3,28.6707859,77.0826416,Paschim Vihar,West Delhi,Delhi,25000,Vineet Properties,1.1459841793782461
4245,1100,Apartment,2,28.66979218,77.08358765,Paschim Vihar,West Delhi,Delhi,18000,Vineet Properties,1.2715761280645657
4246,1000,Independent Floor,2,28.67350769,77.10598755,Paschim Vihar,West Delhi,Delhi,22000,Vineet Properties,0.679034716031836
4247,1500,Independent Floor,3,28.67333221,77.10050964,Paschim Vihar,West Delhi,Delhi,35000,Vineet Properties,0.6031438976531568
4248,1200,Apartment,1,28.66979218,77.08358765,Paschim Vihar,West Delhi,Delhi,18000,Vineet Properties,1.2715761280645657
4249,1200,Apartment,3,28.66694069,77.08319855,Paschim Vihar,West Delhi,Delhi,26000,Vineet Properties,1.5754449876164645
4250,1350,Independent Floor,3,28.67802238,77.09764862,Paschim Vihar,West Delhi,Delhi,40000,Shubham Estates / Shubhbhoomi,0.44016300421570265
4251,1600,Independent Floor,3,28.67740059,77.10708618,Paschim Vihar,West Delhi,Delhi,38000,Shubham Estates / Shubhbhoomi,0.5042647760572495
4252,1800,Independent Floor,3,28.67125511,77.11219025,Paschim Vihar,West Delhi,Delhi,32000,Shubham Estates / Shubhbhoomi,0.6693403497831575
4253,1800,Independent Floor,3,28.66335297,77.08964539,Paschim Vihar,West Delhi,Delhi,45000,Shubham Estates / Shubhbhoomi,1.8341862702020413
4254,1350,Independent Floor,2,28.663465500000004,77.08906555,Paschim Vihar,West Delhi,Delhi,35000,Shubham Estates / Shubhbhoomi,1.8315539313040292
4255,600,Independent Floor,2,28.62253761,77.03356171,Dwarka Mor,West Delhi,Delhi,16500,Friends Property,0.35913093178773403
4256,700,Independent Floor,2,28.62111092,77.04050446,Dwarka Mor,West Delhi,Delhi,12000,Friends Property,0.45903056251380847
4257,750,Independent Floor,2,28.62103271,77.03201294,Dwarka Mor,West Delhi,Delhi,12000,Friends Property,0.23747881867436663
4258,700,Independent Floor,2,28.621055600000005,77.03987885,Dwarka Mor,West Delhi,Delhi,12000,Friends Property,0.5178221909695814
4259,700,Independent Floor,2,28.622924800000003,77.03462982,Dwarka Mor,West Delhi,Delhi,12000,Friends Property,0.41835211369771697
4260,650,Independent Floor,2,28.62119675,77.03171539,Dwarka Mor,West Delhi,Delhi,11000,Friends Property,0.2695954752179032
4261,800,Independent Floor,2,28.62120056,77.02672577,Dwarka Mor,West Delhi,Delhi,11000,Friends Property,0.6895970412671404
4262,700,Independent Floor,2,28.62212372,77.03479767,Dwarka Mor,West Delhi,Delhi,11000,Friends Property,0.34005281544514754
4263,850,Independent Floor,2,28.62393951,77.02576447,Dwarka Mor,West Delhi,Delhi,14000,Friends Property,0.9098981616702648
4264,500,Independent Floor,1,28.62061882,77.03089142,Dwarka Mor,West Delhi,Delhi,8000,Friends Property,0.2889876126618804
4265,700,Independent Floor,2,28.62210083,77.03969574,Dwarka Mor,West Delhi,Delhi,11500,Friends Property,0.5670356834291984
4266,700,Independent Floor,2,28.62013245,77.02959442,Dwarka Mor,West Delhi,Delhi,14000,Friends Property,0.3872503074397318
4267,680,Independent Floor,2,28.62037849,77.02931976,Dwarka Mor,West Delhi,Delhi,15000,Friends Property,0.4203184962437118
4268,680,Independent Floor,2,28.62109184,77.02445221,Dwarka Mor,West Delhi,Delhi,11500,Friends Property,0.6977052359136917
4269,1200,Apartment,2,28.67717552,77.10204315,Paschim Vihar,West Delhi,Delhi,20000,Vineet Properties,0.15677704519045324
4270,1000,Independent Floor,3,28.66866684,77.10193634,Paschim Vihar,West Delhi,Delhi,22000,Vineet Properties,1.0998019840462148
4271,1500,Independent Floor,3,28.66860008,77.10187531,Paschim Vihar,West Delhi,Delhi,33000,Vineet Properties,1.1073055905447302
4272,1600,Apartment,3,28.67034912,77.08200836,Paschim Vihar,West Delhi,Delhi,27000,Vineet Properties,1.1859196330507649
4273,900,Apartment,1,28.67245483,77.10148621,Paschim Vihar,West Delhi,Delhi,14000,Vineet Properties,0.6825463688996315
4274,1000,Apartment,2,28.67575455,77.09892273,Paschim Vihar,West Delhi,Delhi,16000,Vineet Properties,0.442142438210012
4275,1100,Apartment,2,28.67034912,77.08200836,Paschim Vihar,West Delhi,Delhi,20000,Vineet Properties,1.1859196330507649
4276,900,Apartment,1,28.67759895,77.09489441,Paschim Vihar,West Delhi,Delhi,10000,Vineet Properties,0.326931061128657
4277,1305,Independent Floor,3,28.64024925,77.12031555,Rajouri Garden,West Delhi,Delhi,35000,Sobhagya real estate,0.8178924412745273
4278,1800,Independent Floor,3,28.67215538,77.10124207,Paschim Vihar,West Delhi,Delhi,45000,Shubham Estates / Shubhbhoomi,0.7180234858576564
4279,1350,Independent Floor,3,28.67791176,77.09737396,Paschim Vihar,West Delhi,Delhi,35000,Shubham Estates / Shubhbhoomi,0.4685563986904198
4280,2800,Independent Floor,4,28.66500282,77.10315704,Paschim Vihar,West Delhi,Delhi,70000,Shubham Estates / Shubhbhoomi,1.5092619089420947
4281,2200,Independent Floor,4,28.66514015,77.08840179,Paschim Vihar,West Delhi,Delhi,72000,Shubham Estates / Shubhbhoomi,1.664156759999319
4282,1800,Independent Floor,3,28.66453552,77.09544373,Paschim Vihar,West Delhi,Delhi,55000,Shubham Estates / Shubhbhoomi,1.6882056122248188
4283,1800,Independent Floor,3,28.66552353,77.08864594,Paschim Vihar,West Delhi,Delhi,65000,Shubham Estates / Shubhbhoomi,1.6171831147227198
4284,1800,Independent Floor,3,28.66453171,77.09535217,Paschim Vihar,West Delhi,Delhi,45000,Shubham Estates / Shubhbhoomi,1.6920667496039596
4285,1800,Independent Floor,3,28.66452217,77.09529114,Paschim Vihar,West Delhi,Delhi,48000,Shubham Estates / Shubhbhoomi,1.6953752871777874
4286,1400,Apartment,3,28.6777153,77.08349609,Paschim Vihar,West Delhi,Delhi,35000,Shubham Estates / Shubhbhoomi,0.45030721846940425
4287,1400,Independent Floor,3,28.67931747,77.09009552,Paschim Vihar,West Delhi,Delhi,35000,Shubham Estates / Shubhbhoomi,0.2436713769941078
4288,1400,Independent Floor,3,28.67926788,77.09033203,Paschim Vihar,West Delhi,Delhi,35000,Shubham Estates / Shubhbhoomi,0.2220791102116753
4289,2200,Independent Floor,4,28.67510414,77.0859375,Paschim Vihar,West Delhi,Delhi,60000,Shubham Estates / Shubhbhoomi,0.8231027073168151
4290,1400,Independent Floor,3,28.67926216,77.08995056,Paschim Vihar,West Delhi,Delhi,38000,Shubham Estates / Shubhbhoomi,0.2587192951500259
4291,650,Independent Floor,2,28.62230873,77.03104401,Dwarka Mor,West Delhi,Delhi,11500,Friends Property,0.40763699388644453
4292,620,Independent Floor,2,28.62321091,77.03191376,Dwarka Mor,West Delhi,Delhi,12000,Friends Property,0.4585268492299558
4293,1200,Independent Floor,3,28.61768723,77.04701233,Uttam Nagar,West Delhi,Delhi,14500,Friends Property,0.33808006194522955
4294,680,Independent Floor,2,28.62260818,77.03469086,Dwarka Mor,West Delhi,Delhi,11000,Friends Property,0.38661662180164663
4295,650,Independent Floor,2,28.62141037,77.03068542,Dwarka Mor,West Delhi,Delhi,11000,Friends Property,0.35682149268083047
