,size_sq_ft,propertyType,bedrooms,latitude,longitude,localityName,suburbName,cityName,price,companyName,closest_mtero_station_km,AP_dist_km,Aiims_dist_km,NDRLW_dist_km
147,1000,Independent Floor,1,28.64459991,77.28857422,Krishna Nagar,Delhi East,Delhi,18000,Shivam Real Estate,0.7301457330932987,22.28434411741439,11.68919728668801,6.643955003733356
148,1350,Independent Floor,2,28.64150047,77.2893219,Swasthya Vihar,Delhi East,Delhi,25000,Shivam Real Estate,0.4227974873495926,22.199415155942678,11.489066775073974,6.709413757292513
149,1800,Independent Floor,2,28.64186478,77.29563141,Swasthya Vihar,Delhi East,Delhi,26500,Shivam Real Estate,0.06506714396244742,22.774493931989287,11.95363335927848,7.326287884353574
150,900,Independent Floor,1,28.64124489,77.29432678,Swasthya Vihar,Delhi East,Delhi,16000,Shivam Real Estate,0.08348228760943778,22.629855812226392,11.814243567523313,7.198905466937505
151,2350,Independent Floor,2,28.64461327,77.29383087,Krishna Nagar,Delhi East,Delhi,28500,Shivam Real Estate,0.37165533173026455,22.74630661389323,12.043676416482048,7.157414186466408
152,1250,Independent Floor,1,28.646282199999998,77.29104614,Krishna Nagar,Delhi East,Delhi,29300,Shivam Real Estate,0.6673557340918636,22.58384546035214,11.990083378151894,6.896529372929964
153,1750,Independent House,3,28.6338768,77.28833008,Preet Vihar,Delhi East,Delhi,45000,Shivam Real Estate,0.4279965705992839,21.75919598988804,10.82591863489244,6.669243743730112
154,1800,Independent Floor,3,28.63663292,77.29562378,Preet Vihar,Delhi East,Delhi,40000,Shivam Real Estate,0.537708221886133,22.53500325610223,11.557518382021339,7.347194621930551
155,2250,Independent Floor,2,28.63721657,77.29593658,Preet Vihar,Delhi East,Delhi,60000,Shivam Real Estate,0.4773126202896066,22.58901810815672,11.62355120666322,7.373027632649848
156,1550,Independent Floor,2,28.641326899999996,77.29856109999999,Preet Vihar,Delhi East,Delhi,35000,Shivam Real Estate,0.3345543417801961,23.009614376495104,12.12052757121589,7.6128412691213745
157,1350,Independent Floor,2,28.63978195,77.29998016,Preet Vihar,Delhi East,Delhi,30000,Shivam Real Estate,0.5084446965088532,23.065664671677762,12.107630593693896,7.754446081000599
158,1800,Independent Floor,2,28.63466835,77.28869629,Preet Vihar,Delhi East,Delhi,39500,Shivam Real Estate,0.3368901893426197,21.827312973154612,10.912215011299553,6.6939440391411935
159,1400,Independent Floor,3,28.64502525,77.29460907,Krishna Nagar,Delhi East,Delhi,32000,Aashiyana Real Estate,0.3979105444488355,22.834690810487928,12.129528577758727,7.235591249602018
160,350,Independent Floor,1,28.64043045,77.29003906,Swasthya Vihar,Delhi East,Delhi,9500,Shivam Real Estate,0.3209007492366815,22.21190994902215,11.453155135723556,6.780990625037777
161,600,Independent Floor,1,28.63619423,77.28777313,Preet Vihar,Delhi East,Delhi,13000,Shivam Real Estate,0.20254461372412172,21.81395635265647,10.964729254638996,6.586441420753879
162,550,Independent Floor,1,28.63826561,77.29801941,Preet Vihar,Delhi East,Delhi,11000,Shivam Real Estate,0.4526668170613522,22.822270187803632,11.852701054209067,7.569452126095432
163,1800,Independent Floor,2,28.6385994,77.28852081,Swasthya Vihar,Delhi East,Delhi,30000,Shivam Real Estate,0.10804011452882796,21.991484582604127,11.204506429642894,6.640041515814889
164,1150,Independent Floor,3,28.64490318,77.29412842,Krishna Nagar,Delhi East,Delhi,30000,Shivam Real Estate,0.39364594138388415,22.786508400731567,12.08698917588891,7.1879820461888695
165,1500,Independent Floor,3,28.64247131,77.28662109,Swasthya Vihar,Delhi East,Delhi,35000,Shivam Real Estate,0.5756306848746557,22.008661660143094,11.386280722460766,6.445847895272744
166,850,Independent Floor,1,28.64247131,77.28672028,Swasthya Vihar,Delhi East,Delhi,18000,Shivam Real Estate,0.5718685941385778,22.017369754269232,11.39285105273018,6.455545114644249
167,1750,Independent Floor,3,28.64494324,77.29460907,Krishna Nagar,Delhi East,Delhi,35500,Shivam Real Estate,0.3889017720670267,22.83072348772628,12.12304102664486,7.2351368038768
168,1950,Independent Floor,3,28.63482094,77.28792572,Preet Vihar,Delhi East,Delhi,35000,Aashiyana Real Estate,0.3343462323066804,21.76528355861057,10.86939945702312,6.617144192817025
169,500,Independent Floor,1,28.59181976,77.30583954,New Ashok Nagar,Delhi East,Delhi,11000,Shree Properties,0.521663525024121,22.021499453703807,9.981680811937537,9.994427124056038
170,400,Independent Floor,1,28.59229279,77.30554962,New Ashok Nagar,Delhi East,Delhi,9000,Shree Properties,0.5353413575261438,22.003396329276967,9.96910694817622,9.941832191079136
171,850,Independent Floor,1,28.64247131,77.28664398,Swasthya Vihar,Delhi East,Delhi,18500,Shivam Real Estate,0.5747501710053962,22.0106711465359,11.387796555414353,6.448085714900111
172,1200,Independent Floor,1,28.63851738,77.29853058,Preet Vihar,Delhi East,Delhi,19500,Shivam Real Estate,0.4652969845250163,22.87926391590396,11.908550852590563,7.618016711377461
173,1650,Independent Floor,2,28.63295555,77.28897858,Preet Vihar,Delhi East,Delhi,25000,Shivam Real Estate,0.5258353790761021,21.77660304631368,10.802684530684722,6.746057474508159
174,1800,Independent Floor,3,28.64186478,77.29563141,Swasthya Vihar,Delhi East,Delhi,42500,Shivam Real Estate,0.06506714396244742,22.774493931989287,11.95363335927848,7.326287884353574
175,1750,Independent Floor,3,28.634292600000002,77.28852081,Preet Vihar,Delhi East,Delhi,40000,Shivam Real Estate,0.3799336739428917,21.794806250335192,10.871116004244037,6.681903605076766
176,1250,Independent Floor,1,28.64447021,77.29310608,Krishna Nagar,Delhi East,Delhi,29300,Shivam Real Estate,0.3879716258602664,22.67563332498025,11.982877768106663,7.085923222984454
177,1550,Independent Floor,3,28.64233017,77.28656006,Swasthya Vihar,Delhi East,Delhi,33000,Shivam Real Estate,0.5637388150149735,21.99642047136543,11.370732276869822,6.439697017019554
178,1750,Independent Floor,3,28.64459038,77.28879547,Krishna Nagar,Delhi East,Delhi,30000,Shivam Real Estate,0.7106773061834407,22.303244155042297,11.70305515615887,6.6655112015380045
179,900,Independent Floor,3,28.59205246,77.30554199,New Ashok Nagar,Delhi East,Delhi,16000,Shree Properties,0.5163691917368327,21.997685729838675,9.960902684822637,9.955913366780473
180,650,Independent Floor,2,28.64158058,77.28460693,Swasthya Vihar,Delhi East,Delhi,22000,Shivam Real Estate,0.6041897873099173,21.788381998661922,11.180548666842823,6.248391638444148
181,750,Independent Floor,2,28.64155388,77.28413391,Swasthya Vihar,Delhi East,Delhi,18000,Shivam Real Estate,0.6355310493040239,21.745559450566986,11.147320707637293,6.202150925890702
182,600,Independent Floor,1,28.58843422,77.30637359999999,New Ashok Nagar,Delhi East,Delhi,8000,Welcome Properties,0.4631912400523824,22.00671240888589,9.93512727409263,10.249518490305828
183,210,Apartment,1,28.59172249,77.30525208,New Ashok Nagar,Delhi East,Delhi,5000,Welcome Properties,0.4707800608388366,21.96303209910005,9.923478396306972,9.95261419458963
184,450,Independent Floor,1,28.59239388,77.30564117,New Ashok Nagar,Delhi East,Delhi,8000,Welcome Properties,0.5495928492962271,22.014295014046077,9.980864612743444,9.943141131644529
185,450,Independent Floor,1,28.60912323,77.28830719,mayur vihar phase 1,Delhi East,Delhi,10000,Akash Properties,0.4956182728391164,20.807814711387234,9.162594607720557,7.532808487036402
186,750,Apartment,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,22000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
187,450,Apartment,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,15000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
188,450,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,10500,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
189,450,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,10000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
190,600,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,12000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
191,400,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,9000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
192,600,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,9000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
193,600,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,10000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
194,800,Apartment,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,22000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
195,650,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,12000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
196,350,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,6500,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
197,400,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,8500,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
198,350,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,5500,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
199,500,Apartment,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,15000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
200,1000,Independent Floor,3,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,19500,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
201,650,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,13500,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
202,650,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,10000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
203,1000,Independent Floor,3,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,20000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
204,550,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,10500,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
205,700,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,17000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
206,500,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,11000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
207,450,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,9500,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
208,320,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,6500,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
209,420,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,8000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
210,450,Independent Floor,1,28.60836983,77.29311371,mayur vihar phase 1,Delhi East,Delhi,8500,Shivam Properties,0.5465036290832352,21.23503823073729,9.52915512095086,7.986812532562102
211,700,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,12000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
212,350,Independent Floor,1,28.60836983,77.29311371,mayur vihar phase 1,Delhi East,Delhi,7000,Shivam Properties,0.5465036290832352,21.23503823073729,9.52915512095086,7.986812532562102
213,420,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,10000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
214,450,Independent Floor,1,28.60836983,77.29311371,mayur vihar phase 1,Delhi East,Delhi,12500,Shivam Properties,0.5465036290832352,21.23503823073729,9.52915512095086,7.986812532562102
215,620,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,13000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
216,650,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,11000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
217,630,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,12500,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
218,420,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,8500,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
219,300,Apartment,1,28.59436035,77.30712128,New Ashok Nagar,Delhi East,Delhi,6500,Golden Properties,0.8077193500821935,22.19822759489328,10.182814221170084,9.947667070916436
220,300,Apartment,1,28.59424973,77.30687714,New Ashok Nagar,Delhi East,Delhi,6000,Golden Properties,0.7828012643418041,22.172407163353206,10.156361393988732,9.933878796223851
221,300,Apartment,1,28.59436417,77.30703735,New Ashok Nagar,Delhi East,Delhi,6500,Golden Properties,0.8026396631005842,22.190260373139854,10.175106751542826,9.940470959348863
222,250,Apartment,1,28.59357643,77.30708313,New Ashok Nagar,Delhi East,Delhi,6000,Golden Properties,0.7420402023244177,22.17769039660477,10.15361259523263,9.990634361825505
223,370,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,8000,Shivam Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
224,500,Apartment,2,28.60926437,77.29309845,mayur vihar phase 1,Delhi East,Delhi,12000,Shivam Properties,0.6221675833383749,21.26140536443431,9.576080477786743,7.94008798660329
225,450,Apartment,2,28.612619399999996,77.28965759,mayur vihar phase 1,Delhi East,Delhi,12000,Shivam Properties,0.87353115724351,21.04852003936317,9.477817241790369,7.4737788432576915
226,380,Independent Floor,1,28.60836983,77.29311371,mayur vihar phase 1,Delhi East,Delhi,8500,Shivam Properties,0.5465036290832352,21.23503823073729,9.52915512095086,7.986812532562102
227,360,Independent Floor,1,28.59338188,77.30739594,New Ashok Nagar,Delhi East,Delhi,7500,Anand Properties,0.749697963920158,22.203585634970047,10.176648475476316,10.028019325735904
228,370,Independent Floor,1,28.59114075,77.30535889,New Ashok Nagar,Delhi East,Delhi,9000,Anand Properties,0.4390150952473249,21.961474618513737,9.915851620269834,9.99730747455961
229,360,Independent Floor,1,28.59196854,77.30554962,New Ashok Nagar,Delhi East,Delhi,8500,Anand Properties,0.5106546823207839,21.99668834871432,9.959020049894496,9.961681012319287
230,360,Independent Floor,1,28.59161186,77.30522919,New Ashok Nagar,Delhi East,Delhi,8200,Anand Properties,0.4609963944176362,21.958567400882483,9.917933651268092,9.957588196579632
231,360,Independent Floor,1,28.5926075,77.30591583,New Ashok Nagar,Delhi East,Delhi,7900,Anand Properties,0.5853368480756739,22.04513879150247,10.013346798940102,9.952622916375779
232,260,Independent Floor,1,28.59339142,77.30618286,New Ashok Nagar,Delhi East,Delhi,5500,Anand Properties,0.6664649928064129,22.087328578068547,10.063397710414607,9.92734877791105
233,400,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,8500,Akash Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
234,900,Independent Floor,3,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,20000,Akash Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
235,280,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,5800,Akash Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
236,350,Independent Floor,1,28.60836983,77.29311371,mayur vihar phase 1,Delhi East,Delhi,8000,Akash Properties,0.5465036290832352,21.23503823073729,9.52915512095086,7.986812532562102
237,650,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,13000,Akash Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
238,700,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,13000,Akash Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
239,750,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,14000,Akash Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
240,550,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,10000,Akash Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
241,600,Independent Floor,2,28.60354614,77.29105377,mayur vihar phase 1,Delhi East,Delhi,13000,Akash Properties,0.21467791922184384,20.897771219829732,9.10231414352639,8.075549177836079
242,580,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,10500,Akash Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
243,300,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,6500,Akash Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
244,680,Independent Floor,2,28.60354614,77.29105377,mayur vihar phase 1,Delhi East,Delhi,13000,Akash Properties,0.21467791922184384,20.897771219829732,9.10231414352639,8.075549177836079
245,350,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,7000,Akash Properties,0.07432568396122434,20.774916707057372,9.002173536077555,7.920125045683994
246,420,Independent Floor,1,28.60354614,77.29105377,mayur vihar phase 1,Delhi East,Delhi,10000,Akash Properties,0.21467791922184384,20.897771219829732,9.10231414352639,8.075549177836079
